,Time (ms),IP (A),1 4 7 10 R,1 4 7 10 Z
434,342.906284,62802.988281,-0.05697070107927976,-0.003958465662837923
435,342.926283,62932.785156,-0.056537325848764475,-0.005368445837583344
436,342.946282,62961.625,-0.055749033080181365,-0.0051788825628791965
437,342.966281,63014.503906,-0.054327952293530435,-0.004417128185735481
438,342.986281,63038.542969,-0.054765620831712325,-0.004518016910327568
439,343.00628,63168.332031,-0.05661152045486212,-0.005537568920811557
440,343.026279,63326.96875,-0.057395660058567,-0.006178879404452339
441,343.046278,63278.898438,-0.05644681399906268,-0.00584001097718447
442,343.066277,63370.234375,-0.05603567987376651,-0.0050671197227168145
443,343.086277,63355.816406,-0.055688681374489984,-0.00595552810390953
444,343.106276,63562.515625,-0.057519098833886034,-0.006843681212770624
445,343.126275,63610.589844,-0.055988974005860004,-0.006271191403176044
446,343.146274,63644.242188,-0.056174074453121864,-0.005592982943670547
447,343.166273,63687.507813,-0.05437706925842287,-0.005384051481708452
448,343.186273,63711.539063,-0.05540829247886958,-0.005769704196152754
449,343.206272,63812.492188,-0.05670503958241205,-0.00686507912826811
450,343.226271,63836.53125,-0.05131070381719138,-0.006773025417039761
451,343.24627,63932.667969,-0.05476078935389961,-0.0059785560270546045
452,343.266269,64048.039063,-0.05540037959698835,-0.005921960324972274
453,343.286269,64057.660156,-0.054882276157877885,-0.006898404877403397
454,343.306268,64168.222656,-0.055284967778905236,-0.006945488321003083
455,343.326267,64216.296875,-0.05369416583738282,-0.0063860451597195335
456,343.346266,64278.789063,-0.0536566151928225,-0.006092268883341481
457,343.366265,64355.699219,-0.05426445552234263,-0.006727676324076042
458,343.386265,64485.496094,-0.05624677472525433,-0.008031672308461088
459,343.406264,64471.070313,-0.0542589384010852,-0.007457300106666298
460,343.426263,64461.457031,-0.05166150260133573,-0.006802742987297197
461,343.446262,64605.675781,-0.05462058051508781,-0.006014165382272026
462,343.466261,64648.941406,-0.05617855466538885,-0.007816075175171
463,343.486261,64692.199219,-0.05445070538494404,-0.008485026506091207
464,343.50626,64677.78125,-0.05477752299499178,-0.008249600546607557
465,343.526259,64759.503906,-0.05169454805965448,-0.007346884030013149
466,343.546258,64870.070313,-0.05427578704975708,-0.0075205835457758385
467,343.566257,64922.949219,-0.05378149776126026,-0.008216740058405371
468,343.586257,64937.367188,-0.05015454803062208,-0.007940089538358619
469,343.606256,64956.59375,-0.0513476082084314,-0.007819467602624627
470,343.626255,65091.199219,-0.05399099020933809,-0.006888212997967597
471,343.646254,65139.269531,-0.05081768247884072,-0.007798828376346837
472,343.666253,65206.566406,-0.05216783091160926,-0.008505680727283985
473,343.686253,65235.40625,-0.05011110656858231,-0.008616795637460511
474,343.706252,65326.746094,-0.051838082612027325,-0.007682352808993173
475,343.726251,65370.011719,-0.050387122792801886,-0.007844839617095234
476,343.74625,65422.890625,-0.04877157066638205,-0.008403898220169403
477,343.766249,65509.421875,-0.05184495178715165,-0.009275365384117207
478,343.786249,65605.5625,-0.050815243478410904,-0.008423907877220837
479,343.806248,65600.75,-0.049796885995750495,-0.008009983493102096
480,343.826247,65744.96875,-0.05025978263040512,-0.007694263418236812
481,343.846246,65797.851563,-0.05102061036754085,-0.008232916193522037
482,343.866245,65903.609375,-0.05424869511364444,-0.009502428725415114
483,343.886245,65975.710938,-0.051750772301481646,-0.008825004322600133
484,343.906244,65961.289063,-0.04943156692531597,-0.008921494020666797
485,343.926243,66014.171875,-0.05113172515897141,-0.008730982390601133
486,343.946242,66129.539063,-0.05166404327304627,-0.008788772613747145
487,343.966241,66230.492188,-0.052546021614075594,-0.009187329651349956
488,343.986241,66259.328125,-0.05019942596310378,-0.008732593561856232
489,344.00624,66273.757813,-0.04836671739847628,-0.00866748604406305
490,344.026239,66384.320313,-0.047509139483847856,-0.008550754549724803
491,344.046238,66345.867188,-0.04812754469751765,-0.00957662285713439
492,344.066237,66442.007813,-0.050528940703875425,-0.010501459852341345
493,344.086237,66552.570313,-0.050084655137942274,-0.009483167504975732
494,344.106236,66542.953125,-0.04846758601227985,-0.009494926455109172
495,344.126235,66658.328125,-0.05057878202701577,-0.009467263025815503
496,344.146234,66571.796875,-0.0479482259596018,-0.010892472547955794
497,344.166233,66764.085938,-0.048478772861209246,-0.010748666246774374
498,344.186233,66696.78125,-0.046640047199557166,-0.010146794064168525
499,344.206232,66711.210938,-0.0477794594967591,-0.009830375818655576
500,344.226231,66816.960938,-0.04770042993914028,-0.010076669928217766
501,344.24623,66802.539063,-0.04642066361366415,-0.011111807046194178
502,344.266229,66927.523438,-0.04834612858668508,-0.010445924503797848
503,344.286229,66927.523438,-0.047022979363579354,-0.010715655988034329
504,344.306228,67023.671875,-0.045848789085015024,-0.010390693903978225
505,344.326227,67028.476563,-0.04625765122910752,-0.010737586164735214
506,344.346226,67086.164063,-0.04590510362997641,-0.011813337508666217
507,344.366225,67206.34375,-0.04557045942956714,-0.011179620087509159
508,344.386225,67215.960938,-0.045641303316734966,-0.010733844864412099
509,344.406224,67312.09375,-0.04636952063637506,-0.010355930337517577
510,344.426223,67384.210938,-0.04751240157612954,-0.011108389884358218
511,344.446222,67355.359375,-0.04600754651193631,-0.011917976218702648
512,344.466221,67456.3125,-0.045300675117962014,-0.01166190990891842
513,344.486221,67456.3125,-0.04332507447051143,-0.01124058951297657
514,344.50622,67533.226563,-0.044466825603033916,-0.011063646248916571
515,344.526219,67629.367188,-0.04553738902637819,-0.011425671411983713
516,344.546218,67701.476563,-0.04527479043699226,-0.011911969451145223
517,344.566217,67658.210938,-0.04341001066663755,-0.01154209785241805
518,344.586217,67812.046875,-0.04477272599176202,-0.010982092330362141
519,344.606216,67802.421875,-0.04376296274815175,-0.011661564812912735
520,344.626215,67956.257813,-0.04448331135160091,-0.011966312897666436
521,344.646214,67893.765625,-0.04394608485875473,-0.012752168498788501
522,344.666213,67980.296875,-0.0433159173209087,-0.012009552867966984
523,344.686213,67965.867188,-0.042563416068078896,-0.011972826045934564
524,344.706212,68018.75,-0.04212663400058961,-0.012134188597586052
525,344.726211,68081.234375,-0.044273195070937355,-0.012167713728609744
526,344.74621,68162.960938,-0.042372837924028156,-0.01285095193612176
527,344.766209,68162.960938,-0.04281578688790605,-0.012576335044661767
528,344.786209,68206.226563,-0.041794852971256125,-0.01216761769497959
529,344.806208,68249.484375,-0.04149191790090645,-0.012463036991456499
530,344.826207,68302.367188,-0.0405592658884609,-0.012871021059405538
531,344.846206,68360.054688,-0.040233697458160717,-0.013191267949553985
532,344.866205,68446.585938,-0.040041290563862963,-0.012811909933468065
533,344.886205,68451.390625,-0.040712312348256785,-0.012837552133376465
534,344.906204,68605.21875,-0.040506416069900436,-0.012166885454146875
535,344.926203,68610.023438,-0.040816210340756554,-0.012742295752882002
536,344.946202,68595.609375,-0.04001450201095552,-0.013759966322625569
537,344.966201,68643.671875,-0.039273605017878604,-0.01336448359384623
538,344.986201,68686.9375,-0.039273022119929835,-0.013127673422811521
539,345.0062,68855.1875,-0.03921960085915799,-0.012422106686033616
540,345.026199,68826.351563,-0.03971305760914548,-0.013237745202110593
541,345.046198,68850.382813,-0.03941632693755301,-0.013889791860211472
542,345.066197,68864.804688,-0.03769587058871984,-0.014068821170831964
543,345.086197,68859.992188,-0.0364725804877267,-0.013613318560294498
544,345.106196,68999.40625,-0.03847055936662397,-0.013497546708192079
545,345.126195,69076.3125,-0.038065458408753916,-0.01372817237457762
546,345.146194,69109.96875,-0.03758916568482745,-0.014523639264108091
547,345.166193,69057.09375,-0.03720113099485864,-0.014397872169226836
548,345.186193,69206.117188,-0.03720170588937399,-0.013815058798896286
549,345.206192,69230.148438,-0.03498898510145235,-0.013614015289950829
550,345.226191,69268.609375,-0.03642793277264908,-0.014042847422359317
551,345.24619,69340.710938,-0.03731970047643152,-0.014433509948085127
552,345.266189,69302.25,-0.03692338507987583,-0.014943842891145408
553,345.286189,69364.742188,-0.035179865152327544,-0.014165129256649173
554,345.306188,69432.046875,-0.035537304398206015,-0.014158330219597127
555,345.326187,69484.929688,-0.035554250663547254,-0.014080382458440245
556,345.346186,69528.1875,-0.03590360486511843,-0.01491529358602382
557,345.366185,69542.609375,-0.03548641499482175,-0.014888651885513658
558,345.386185,69585.875,-0.03472145639202015,-0.014478653573943663
559,345.406184,69595.484375,-0.03341010512334647,-0.014966434516802494
560,345.426183,69715.671875,-0.03425359225330413,-0.014585778079108675
561,345.446182,69855.070313,-0.033855601820695524,-0.014793510329811367
562,345.466181,69792.578125,-0.03500233639467962,-0.015521054515850117
563,345.486181,69831.039063,-0.032743531303762424,-0.014878135804795667
564,345.50618,69874.296875,-0.0323491733574133,-0.014747466846962376
565,345.526179,70023.320313,-0.0345493834871263,-0.014757333740771976
566,345.546178,70042.546875,-0.033948267404502686,-0.015203807633319529
567,345.566177,69975.25,-0.03236450963164397,-0.015578566981326798
568,345.586177,70008.90625,-0.03239405428362824,-0.01523140385065176
569,345.606176,70085.8125,-0.029850468327268648,-0.015261405277980353
570,345.626175,70090.617188,-0.02966187498935835,-0.015330722208399407
571,345.646174,70205.992188,-0.03186934314844653,-0.015328467481075192
572,345.666173,70186.765625,-0.03091489788665125,-0.015882487582182248
573,345.686173,70215.601563,-0.030124385022895134,-0.015689257894061483
574,345.706172,70215.601563,-0.02952244587979333,-0.015613951258244893
575,345.726171,70374.242188,-0.030168720695176426,-0.015589394052884892
576,345.74617,70359.820313,-0.028635551810237803,-0.01612467671634536
577,345.766169,70508.84375,-0.028736392875293004,-0.015410995334293048
578,345.786169,70446.351563,-0.028302138312179342,-0.015599804464830298
579,345.806168,70556.914063,-0.029343722358448926,-0.015310144399406995
580,345.826167,70547.296875,-0.027567612238485667,-0.015646186817421488
581,345.846166,70576.140625,-0.027846895458719545,-0.015978989007361027
582,345.866165,70619.40625,-0.027868100469411655,-0.015805015239587914
583,345.886165,70653.054688,-0.026993800332769713,-0.015924519407728772
584,345.906164,70725.15625,-0.026067813470353557,-0.01561816977549651
585,345.926163,70802.078125,-0.027890012969639305,-0.015862201841709722
586,345.946162,70883.796875,-0.02711165772838567,-0.016119980267461035
587,345.966161,70917.445313,-0.026788185643964957,-0.016136672678200004
588,345.986161,70941.484375,-0.025618652254198904,-0.01595699987673888
589,346.00616,70960.710938,-0.0251405174638627,-0.015850698856812187
590,346.026159,70979.9375,-0.026735160661854968,-0.016110691702010033
591,346.046158,71119.34375,-0.025671990344258405,-0.015737147883380556
592,346.066157,71056.851563,-0.025592885422374506,-0.016758920575445934
593,346.086157,71244.335938,-0.026139135989952017,-0.01590229458654361
594,346.106156,71201.070313,-0.023899192365617355,-0.016054164348480237
595,346.126155,71297.210938,-0.02504799306285127,-0.01607479834346389
596,346.146154,71369.320313,-0.025832506970875996,-0.01622926372098239
597,346.166153,71268.367188,-0.02362255864930171,-0.017225408951917875
598,346.186153,71316.4375,-0.022913455907515257,-0.01665269239132677
599,346.206152,71359.703125,-0.022365471181996416,-0.016381649812306002
600,346.226151,71436.617188,-0.021724711343394765,-0.01600600643486457
601,346.24615,71484.6875,-0.021489723499533903,-0.0165381737859489
602,346.266149,71479.882813,-0.021862245442865386,-0.016896253026667248
603,346.286149,71484.6875,-0.02071391108381271,-0.016687294692219672
604,346.306148,71662.554688,-0.021237627058700664,-0.01614874154775815
605,346.326147,71652.9375,-0.020283789089894283,-0.01642670429120771
606,346.346146,71686.585938,-0.02087634893770493,-0.016820440866459403
607,346.366145,71720.234375,-0.018144010582383574,-0.017252030521339886
608,346.386145,71701.007813,-0.018625960005779846,-0.0168581154090996
609,346.406144,71749.078125,-0.01754509195454404,-0.016473369872425793
610,346.426143,71801.953125,-0.01891533685554536,-0.01683850521776293
611,346.446142,71878.875,-0.018593349459917502,-0.01705012833196176
612,346.466141,71907.710938,-0.018198230277515798,-0.017210338940641834
613,346.486141,71912.523438,-0.018174797459397485,-0.017172853196146486
614,346.50614,71994.242188,-0.018222427084137904,-0.0167786010401911
615,346.526139,72071.15625,-0.017182207104259772,-0.016626610885938167
616,346.546138,72104.8125,-0.016888114910029117,-0.017001405807867593
617,346.566137,72157.6875,-0.01707683642734184,-0.017327503157506217
618,346.586137,72157.6875,-0.015760772160346714,-0.017215389945417908
619,346.606136,72172.109375,-0.01499661915167938,-0.017160777318249932
620,346.626135,72268.242188,-0.015357489308564842,-0.016934072282327274
621,346.646134,72335.554688,-0.01532893612028513,-0.017155104497436246
622,346.666133,72335.554688,-0.01486685014512823,-0.01749712398011108
623,346.686133,72359.585938,-0.012844558407382883,-0.01741583267004436
624,346.706132,72354.773438,-0.012915439851590604,-0.017420625105188714
625,346.726131,72470.148438,-0.012555138711438457,-0.017066488668935786
626,346.74613,72513.414063,-0.014046293508660157,-0.017492133341154927
627,346.766129,72508.609375,-0.012648765517706523,-0.01772418719086236
628,346.786129,72585.515625,-0.012660640857826033,-0.017479581035220498
629,346.806128,72633.59375,-0.011327462670761151,-0.017625919567013763
630,346.826127,72643.203125,-0.010663604705444307,-0.017531122988830933
631,346.846126,72753.765625,-0.012151949910885612,-0.017421402727334532
632,346.866125,72792.226563,-0.011140374043195844,-0.017524144438191742
633,346.886125,72710.5,-0.011398778490799233,-0.017978500009982475
634,346.906124,72811.453125,-0.009585986471794566,-0.017328305167721447
635,346.926123,72849.914063,-0.0077504840031652755,-0.017135207193877518
636,346.946122,72917.210938,-0.009481004147359584,-0.0173753688526952
637,346.966121,72883.554688,-0.00926538756212883,-0.017880316593419848
638,346.986121,72931.632813,-0.0076219413664079805,-0.01805874376935205
639,347.00612,72970.09375,-0.00681220948009767,-0.01743801596444896
640,347.026119,73075.84375,-0.007505034998234017,-0.016911208364215672
641,347.046118,73104.6875,-0.008297078679834619,-0.017570258741223862
642,347.066117,73138.335938,-0.008779984928693085,-0.017896806018335393
643,347.086117,73133.523438,-0.007491112276877598,-0.01800016187183646
644,347.106116,73167.179688,-0.0051520556048797045,-0.017647865927151913
645,347.126115,73263.320313,-0.006145772798594351,-0.017298116000206594
646,347.146114,73268.132813,-0.0048253703470365755,-0.017651155459644113
647,347.166113,73412.335938,-0.005357041540440977,-0.017565014264202077
648,347.186113,73345.039063,-0.005046860773718534,-0.017928301375289134
649,347.206112,73345.039063,-0.003994048059173819,-0.017679296853288944
650,347.226111,73412.335938,-0.0037751441025852678,-0.01750573578961639
651,347.24611,73465.21875,-0.003906438514917385,-0.017836242216350866
652,347.266109,73522.90625,-0.0022085418534070894,-0.01790773991399928
653,347.286109,73460.414063,-0.0030476236427884607,-0.018272409659824195
654,347.306108,73580.585938,-0.0018584290076269772,-0.017879456314475923
655,347.326107,73532.515625,-1.9474007421582673e-05,-0.01798725902314027
656,347.346106,73676.734375,-0.0019454120400980018,-0.01778114626459049
657,347.366105,73715.1875,-0.0020314975755436476,-0.018153335425574964
658,347.386105,73686.34375,-0.000850633405283574,-0.01828879598760668
659,347.406104,73739.226563,0.0007049846368609308,-0.01796925954819421
660,347.426103,73777.6875,0.0011732951708359196,-0.01762684228486924
661,347.446102,73840.179688,-0.000470776900387021,-0.018024992049612963
662,347.466101,73840.179688,0.0005761945122550738,-0.018313645863575985
663,347.486101,73873.820313,0.0012414008609363397,-0.018301169715673367
664,347.5061,74022.84375,0.001535012475951933,-0.01755861303682062
665,347.526099,73984.390625,0.0033499162208392996,-0.017844560338499838
666,347.546098,73989.195313,0.002798077968576562,-0.01804834257829949
667,347.566097,73998.804688,0.0036592757652033348,-0.01897211980051526
668,347.586097,74046.875,0.0035722176249639026,-0.018488380113913662
669,347.606096,74123.789063,0.0034089659066153105,-0.01803896540933555
670,347.626095,74181.476563,0.004643662092026116,-0.017663587879687845
671,347.646094,74138.21875,0.003537132131877563,-0.018701271686990067
672,347.666093,74171.859375,0.005302319147517942,-0.018700097335721946
673,347.686093,74215.125,0.005910495253437106,-0.018300753191773673
674,347.706092,74277.617188,0.005443961641174402,-0.018131469615928753
675,347.726091,74335.304688,0.006444261852167996,-0.018055539542596238
676,347.74609,74388.1875,0.004691853531303997,-0.0181243318431345
677,347.766089,74402.601563,0.006632545672948173,-0.018511725810096177
678,347.786089,74397.796875,0.007454629720920536,-0.018981489388690063
679,347.806088,74426.640625,0.007553326002928115,-0.01827630262283411
680,347.826087,74498.75,0.008139946004500173,-0.018023989817647086
681,347.846086,74489.132813,0.00896727458692681,-0.018439561163834946
682,347.866085,74566.046875,0.00866674523197282,-0.018758987706166602
683,347.886085,74551.625,0.010176276051652763,-0.0185366453233449
684,347.906084,74657.382813,0.010388438229592512,-0.018075219464767703
685,347.926083,74734.296875,0.010029190081922629,-0.01781877905457273
686,347.946082,74681.414063,0.01062920838294,-0.018403734460589724
687,347.966081,74652.570313,0.011636261555355312,-0.019219987397988705
688,347.986081,74705.453125,0.01137371828238505,-0.01895513251957944
689,348.00608,74715.070313,0.012715597811044269,-0.01830395424368576
690,348.026079,74758.328125,0.013789095211098432,-0.017928112157051146
691,348.046078,74710.257813,0.013425024991324044,-0.018208186215555876
692,348.066077,74719.875,0.014214374136842983,-0.017881902299282014
693,348.086077,74739.101563,0.014789009433028258,-0.017125047136001215
694,348.106076,74801.59375,0.015219601164374194,-0.016558191923509276
695,348.126075,74816.015625,0.015098585436614978,-0.01632845816222649
696,348.146074,74787.171875,0.015642605675335042,-0.016872075128772545
697,348.166073,74763.132813,0.01695548445580876,-0.016819747356091375
698,348.186073,74739.101563,0.017687537081957708,-0.016830923018824964
699,348.206072,74878.507813,0.01728952772186529,-0.016010119926422414
700,348.226071,74830.4375,0.017979238921386795,-0.015966699556623314
701,348.24607,74820.820313,0.018673644481444568,-0.01644825312267946
702,348.266069,74816.015625,0.01930457901955014,-0.016320800399980635
703,348.286069,74907.351563,0.018927227192738136,-0.015690916127616653
704,348.306068,74897.742188,0.020892112002227126,-0.015720924555391366
705,348.326067,74907.351563,0.020108605197388274,-0.015774034088492764
706,348.346066,74888.117188,0.020962435539581117,-0.016092302162099417
707,348.366065,74873.703125,0.021037114121716632,-0.015721715887298024
708,348.386065,74921.773438,0.023093322192792046,-0.015480895585759488
709,348.406064,74926.578125,0.022549359582699074,-0.015567215358042659
710,348.426063,75003.492188,0.02150906951456287,-0.015288697909141433
711,348.446062,74873.703125,0.02300134785618388,-0.015930192491729462
712,348.466061,74926.578125,0.023968355449689102,-0.01581297557938577
713,348.486061,74969.84375,0.024267903464992815,-0.015347391362198906
714,348.50606,74960.234375,0.02512325986509871,-0.015138580560356826
715,348.526059,74974.648438,0.02584944112447375,-0.015426204918645766
716,348.546058,74955.421875,0.025002656626677833,-0.015646401159354083
717,348.566057,75017.914063,0.02632303454565299,-0.015560976796878154
718,348.586057,75080.40625,0.02645064294014679,-0.015084810015100834
719,348.606056,75056.367188,0.026996792266136688,-0.015188641896144068
720,348.626055,75017.914063,0.02715478200243067,-0.01542469256697471
721,348.646054,74984.265625,0.02785482298584635,-0.015704358613752304
722,348.666053,75013.109375,0.027583444456708073,-0.015557411850154928
723,348.686053,75090.023438,0.028339697415392467,-0.015143305015846055
724,348.706052,75138.09375,0.028369098716962096,-0.015139296873429199
725,348.726051,75090.023438,0.029110167133516135,-0.015248450060202597
726,348.74605,75070.796875,0.029080535155840984,-0.015441081121095573
727,348.766049,75099.632813,0.030985308565725483,-0.015256060912573904
728,348.786049,75142.898438,0.030487777257845322,-0.014938948839828683
729,348.806048,75210.203125,0.02992915623108451,-0.014821868072585702
730,348.826047,75128.484375,0.0308376930110163,-0.015406095217246977
731,348.846046,75080.40625,0.03176925007631101,-0.015694728784052828
732,348.866045,75171.742188,0.03186828752063478,-0.01523095372914236
733,348.886045,75186.164063,0.0315321728842437,-0.015280454821954594
734,348.906044,75224.617188,0.032104412741593535,-0.015091084912403479
735,348.926043,75171.742188,0.03257537740345759,-0.01545419384010478
736,348.946042,75181.351563,0.03291234400372968,-0.015550512254493753
737,348.966041,75152.515625,0.034088225786131104,-0.015709398841669893
738,348.986041,75263.078125,0.03388685741433732,-0.014990767457917371
739,349.00604,75215.007813,0.033861444347372635,-0.015223585698763944
740,349.026039,75205.390625,0.03303982462909953,-0.015379538973665457
741,349.046038,75239.039063,0.03456972556771412,-0.015429038051002
742,349.066037,75181.351563,0.03578228633273457,-0.015491056777388833
743,349.086037,75243.84375,0.03586004276129012,-0.015332423013251712
744,349.106036,75267.882813,0.03494879753845753,-0.015348461520897467
745,349.126035,75210.203125,0.03610548119048304,-0.015522224226457259
746,349.146034,75186.164063,0.03588556614107899,-0.015674898123133836
747,349.166033,75210.203125,0.036343904915712516,-0.015515150264591762
748,349.186033,75277.5,0.03709336474794131,-0.015174520164189235
749,349.206032,75272.6875,0.03675714646791012,-0.015337803842006512
750,349.226031,75234.234375,0.036995355358016235,-0.01566909506165028
751,349.24603,75258.273438,0.03817557897395649,-0.015581830046571758
752,349.266029,75234.234375,0.03896949145514132,-0.01564744293811421
753,349.286029,75272.6875,0.03879099094698012,-0.015387948253910426
754,349.306028,75263.078125,0.03839563400720995,-0.01553676619132134
755,349.326027,75195.78125,0.03906191201064546,-0.01576226960957106
756,349.346026,75200.585938,0.0386269488368744,-0.015760500860521526
757,349.366025,75224.617188,0.039208381645620946,-0.015643835538819127
758,349.386025,75291.914063,0.03906895240709904,-0.01511488213332719
759,349.406024,75229.421875,0.03975755737943769,-0.015589629748616598
760,349.426023,75205.390625,0.040129345231909,-0.01567883524856073
761,349.446022,75190.976563,0.041865218710818386,-0.01586377915173528
762,349.466021,75219.8125,0.04167219337482983,-0.015881495000590478
763,349.486021,75205.390625,0.0423385883555639,-0.015470624524400263
764,349.50602,75239.039063,0.04153221667551295,-0.015352698586324374
765,349.526019,75171.742188,0.04323339219340562,-0.01579727669862201
766,349.546018,75166.929688,0.04321350094861825,-0.016048864216828156
767,349.566017,75243.84375,0.04347495183888167,-0.015680764679716852
768,349.586017,75176.546875,0.04304452751347756,-0.01585747232704219
769,349.606016,75171.742188,0.04322973516523403,-0.01567723415215016
770,349.626015,75171.742188,0.04428851471251309,-0.015779018361309988
771,349.646014,75200.585938,0.045145209373795674,-0.016044002887249147
772,349.666013,75099.632813,0.04535724920994239,-0.016207236288118543
773,349.686013,75229.421875,0.045422868849225154,-0.015580368735398966
774,349.706012,75215.007813,0.04438706635210294,-0.015744795988867518
775,349.726011,75176.546875,0.04531782060258321,-0.01601660652754968
776,349.74601,75205.390625,0.04520646855759179,-0.016041644601611234
777,349.766009,75195.78125,0.045866865225365316,-0.01599967473215419
778,349.786009,75296.726563,0.04594314816012215,-0.015388736652910887
779,349.806008,75224.617188,0.04584777163925462,-0.015523847652963909
780,349.826007,75219.8125,0.045996661381001606,-0.015939263968465296
781,349.846006,75190.976563,0.04701828488843297,-0.01624260988742434
782,349.866005,75200.585938,0.04744918720218111,-0.016185432465205114
783,349.886005,75224.617188,0.04765986503385207,-0.01604901372355948
784,349.906004,75253.46875,0.048016197872089196,-0.01584554151641192
785,349.926003,75258.273438,0.04713901752960903,-0.01576974140890191
786,349.946002,75219.8125,0.047561470128588176,-0.016239539734128533
787,349.966001,75234.234375,0.048302963195120924,-0.016104805433827744
788,349.986001,75210.203125,0.049067884114344616,-0.01599735846988578
789,350.006,75277.5,0.048571264216828544,-0.015762079567698248
790,350.025999,75277.5,0.04903517022664918,-0.015542903783424744
791,350.045998,75224.617188,0.049839667221271415,-0.01616395997773808
792,350.065997,75253.46875,0.049737517034811406,-0.016408161245238296
793,350.085997,75277.5,0.050364486186720264,-0.01610742021875741
794,350.105996,75267.882813,0.050502385079620606,-0.016120432252599636
795,350.125995,75248.65625,0.05055823484359713,-0.016194251897360214
796,350.145994,75315.960938,0.04993866403946625,-0.01605496542398381
797,350.165993,75335.179688,0.050312128011221674,-0.016009502905385543
798,350.185993,75315.960938,0.0516990810856574,-0.016125690534442783
799,350.205992,75301.53125,0.05163673893052356,-0.016327095380197935
800,350.225991,75373.640625,0.05159764772497699,-0.015897176224255537
801,350.24599,75311.148438,0.051234036665861224,-0.01609557500687343
802,350.265989,75335.179688,0.05197815694168847,-0.01659303089661435
803,350.285989,75320.765625,0.05307639978310479,-0.016459932544644566
804,350.305988,75306.34375,0.05291219092921396,-0.016454646519368007
805,350.325987,75291.914063,0.05329222735813168,-0.016468906595683147
806,350.345986,75296.726563,0.053375932796726186,-0.016268853622079395
807,350.365985,75359.21875,0.053110319686440234,-0.0163379686896309
808,350.385985,75349.601563,0.053260078493768695,-0.016716034182193494
809,350.405984,75349.601563,0.05521104331328695,-0.01676696059015215
810,350.425983,75368.835938,0.05438304583380216,-0.016346342588781666
811,350.445982,75354.40625,0.053998855290693364,-0.016306918932907928
812,350.465981,75392.867188,0.05383440267928263,-0.016369594273306844
813,350.485981,75402.484375,0.054583414971253595,-0.016706656277073146
814,350.50598,75383.257813,0.055852923515125476,-0.016536945191523243
815,350.525979,75416.898438,0.05576239175108775,-0.016137582219550143
816,350.545978,75392.867188,0.05631163204558852,-0.016429165700891205
817,350.565977,75436.132813,0.055305207357609215,-0.016270100539438823
818,350.585977,75445.75,0.05574190731291914,-0.016615906256493344
819,350.605976,75440.9375,0.05654557160369296,-0.016785344680522545
820,350.625975,75426.523438,0.05702556775513575,-0.016685273794975315
821,350.645974,75493.820313,0.05624485724901712,-0.016366561912663027
822,350.665973,75426.523438,0.056468020473660174,-0.016515210580182314
823,350.685973,75493.820313,0.056091761965002984,-0.016696839637869845
824,350.705972,75469.78125,0.05738641999726156,-0.016921267226917575
825,350.725971,75450.554688,0.058301540226557994,-0.01688650512277807
826,350.74597,75474.585938,0.057725639325288576,-0.01666532548027944
827,350.765969,75503.429688,0.05792680431249797,-0.01650134244317381
828,350.785969,75464.976563,0.05814300366433358,-0.0168552548761244
829,350.805968,75503.429688,0.05845720863702663,-0.016875934564060203
830,350.825967,75503.429688,0.058265628799501146,-0.016968218531828644
831,350.845966,75498.625,0.059308857809692306,-0.016586772550168664
832,350.865965,75498.625,0.05849782747965445,-0.016519764752843672
833,350.885965,75527.46875,0.05879366612886207,-0.016590783099417094
834,350.905964,75565.921875,0.05906205031122219,-0.01659398347425817
835,350.925963,75580.34375,0.059513967146659214,-0.016978687000640164
836,350.945962,75604.382813,0.05945180287387435,-0.0168229703692236
837,350.965961,75561.117188,0.060367593226744676,-0.01654075483646825
838,350.985961,75614.0,0.05984417643352301,-0.0163615583760911
839,351.00596,75599.570313,0.06038913693747334,-0.016905541893061107
840,351.025959,75618.804688,0.0612603578196506,-0.017004824402346217
841,351.045958,75599.570313,0.06120016365925542,-0.01687624773644674
842,351.065957,75614.0,0.060767052523108496,-0.016666596448923127
843,351.085957,75642.835938,0.06036517355128574,-0.01656143823094938
844,351.105956,75628.414063,0.06146756975869758,-0.01698115386843973
845,351.125955,75662.070313,0.06180639476815803,-0.01707849085283867
846,351.145954,75676.492188,0.06237784128322303,-0.0172143602179736
847,351.165953,75633.226563,0.06242086206965599,-0.017145787073558138
848,351.185953,75743.789063,0.06197521443648046,-0.016494663956009514
849,351.205952,75676.492188,0.06229716156728241,-0.016793344010532847
850,351.225951,75743.789063,0.06265906198252263,-0.016894172456844075
851,351.24595,75719.757813,0.06271872144467419,-0.017241424187059633
852,351.265949,75710.132813,0.06323724125561053,-0.017363937682356025
853,351.285949,75710.132813,0.06335864574904565,-0.01707148740955381
854,351.305948,75782.25,0.06272083348656471,-0.01660698501479755
855,351.325947,75743.789063,0.06246526453149442,-0.016982772408377075
856,351.345946,75729.367188,0.06369770963563878,-0.017355850660302433
857,351.365945,75763.015625,0.0644710733413117,-0.01741256036805042
858,351.385945,75791.859375,0.06410547996027909,-0.017343402059978034
859,351.405944,75815.890625,0.064484107451981,-0.016745998169826335
860,351.425943,75767.820313,0.0637539360467933,-0.016938142793485236
861,351.445942,75791.859375,0.06425949055781675,-0.017141298661616504
862,351.465941,75844.742188,0.06510669182927369,-0.01716737318524171
